body,body_id_for_llm,public_lands_and_agriculture,public_lands_and_agriculture_inference_time,culture_and_nationalism,culture_and_nationalism_inference_time,law_and_crime,law_and_crime_inference_time,immigration,immigration_inference_time,governments_and_governance,governments_and_governance_inference_time,rights_liberties_minorities_discrimination,rights_liberties_minorities_discrimination_inference_time,health_and_social_services,health_and_social_services_inference_time,education,education_inference_time,economy_and_labour,economy_and_labour_inference_time,technology,technology_inference_time,international_affairs_and_defense,international_affairs_and_defense_inference_time,environment_and_energy,environment_and_energy_inference_time
"Indeed, one of those MPs seeking a leadership change said part of the problem is that there is almost no one seeking a revolt who will say so when the TV cameras are pointed at them.",202,"{""themes"": null}",1.5191071033477783,"{""themes"": null}",1.5159618854522705,"{""themes"": null}",1.5146088600158691,"{""themes"": null}",1.516120195388794,"{""themes"": [""governments_and_governance""]}",2.120283842086792,"{""themes"": null}",1.5177650451660156,"{""themes"": null}",1.5167460441589355,"{""themes"": null}",1.510056972503662,"{""themes"": null}",1.5139849185943604,"{""themes"": null}",1.5116932392120361,"{""themes"": null}",1.5152587890625,"{""themes"": null}",1.5143377780914307
"The list is heavy on bridges and highways, but includes commitments to transit and commuter rail in the Fraser Valley.",203,"{""themes"": null}",1.242516040802002,"{""themes"": null}",1.23931884765625,"{""themes"": null}",1.2394599914550781,"{""themes"": null}",1.2385451793670654,"{""themes"": [""governments_and_governance""]}",1.841005802154541,"{""themes"": null}",1.2426469326019287,"{""themes"": null}",1.2384188175201416,"{""themes"": null}",1.2358312606811523,"{""themes"": [""economy_and_labour""]}",1.6689019203186035,"{""themes"": null}",1.234947919845581,"{""themes"": null}",1.241621971130371,"{""themes"": ""null""}",1.3245830535888672
More cheers when the debate moderator called out Trump’s false claim that some states legalize the killing of babies after birth.,204,"{""themes"": null}",1.24326491355896,"{""themes"": null}",1.2385668754577637,"{""themes"": [""law_and_crime""]}",1.5832269191741943,"{""themes"": null}",1.240492820739746,"{""themes"": [""governments_and_governance""]}",1.8423500061035156,"{""themes"": null}",1.2414939403533936,"{""themes"": ""health_and_social_services""}",1.5795118808746338,"{""themes"": null}",1.2356598377227783,"{""themes"": null}",1.2386760711669922,"{""themes"": null}",1.2361171245574951,"{""themes"": null}",1.238955020904541,"{""themes"": null}",1.2377398014068604
"Later in the morning, a man walking his dog in the Olympic Village area called 911 to report that an individual “behaving erratically” had approached him and was yelling at him.",205,"{""themes"": null}",1.5169670581817627,"{""themes"": null}",1.5161268711090088,"{""themes"": ""law_and_crime""}",1.8578407764434814,"{""themes"": null}",1.516958236694336,"{""themes"": null}",1.5196728706359863,"{""themes"": null}",1.515970230102539,"{""themes"": null}",1.5148379802703857,"{""themes"": null}",1.5111579895019531,"{""themes"": null}",1.5153326988220215,"{""themes"": null}",1.5103559494018555,"{""themes"": null}",1.5154638290405273,"{""themes"": null}",1.5145740509033203
"“The city is implementing a plan which will give better and safer access to people who are seniors, or who have mobility limitations, than they had before the High Park Movement Strategy was implemented,” said Perks.",206,"{""themes"": null}",1.518388271331787,"{""themes"": null}",1.5144729614257812,"{""themes"": null}",1.5174248218536377,"{""themes"": null}",1.5157999992370605,"{""themes"": [""governments_and_governance""]}",2.1205251216888428,"{""themes"": [""rights_liberties_minorities_discrimination""]}",2.20832896232605,"{""themes"": ""health_and_social_services""}",1.859395980834961,"{""themes"": null}",1.511509895324707,"{""themes"": ""null""}",1.6021430492401123,"{""themes"": null}",1.5109381675720215,"{""themes"": null}",1.5164191722869873,"{""themes"": null}",1.5179181098937988
"More than four million passengers boarded Via trains in 2023, a 25 per cent bump from the previous year.",207,"{""themes"": null}",1.2438199520111084,"{""themes"": null}",1.240875005722046,"{""themes"": null}",1.2422740459442139,"{""themes"": null}",1.241760015487671,"{""themes"": null}",1.244262933731079,"{""themes"": null}",1.242940902709961,"{""themes"": null}",1.2412629127502441,"{""themes"": null}",1.2386178970336914,"{""themes"": [""economy_and_labour""]}",1.6682102680206299,"{""themes"": null}",1.2387866973876953,"{""themes"": null}",1.2399439811706543,"{""themes"": null}",1.2398381233215332
Gaudreau’s impact on the community during his time with the Flames.,208,"{""themes"": null}",1.2366268634796143,"{""themes"": ""culture_and_nationalism""}",1.660167932510376,"{""themes"": null}",1.235069990158081,"{""themes"": null}",1.2334401607513428,"{""themes"": null}",1.236412763595581,"{""themes"": null}",1.233335018157959,"{""themes"": null}",1.233623743057251,"{""themes"": null}",1.230151891708374,"{""themes"": null}",1.2341346740722656,"{""themes"": null}",1.2290351390838623,"{""themes"": null}",1.2313079833984375,"{""themes"": null}",1.2317962646484375
"“It’s largely due to the fact that we haven’t seen inventory build up with single-family homes, so the uptick in demand has created tighter market conditions because there’s less choice,” he said.",209,"{""themes"": null}",1.5197670459747314,"{""themes"": null}",1.5157668590545654,"{""themes"": null}",1.5141632556915283,"{""themes"": null}",1.5148711204528809,"{""themes"": null}",1.5205152034759521,"{""themes"": null}",1.5182840824127197,"{""themes"": null}",1.5173780918121338,"{""themes"": null}",1.511824131011963,"{""themes"": ""economy_and_labour""}",1.946850061416626,"{""themes"": null}",1.5114450454711914,"{""themes"": null}",1.5179479122161865,"{""themes"": null}",1.5152719020843506
“Large retailers can switch to local food sooner because of it.”,210,"{""themes"": ""public_lands_and_agriculture""}",1.8342039585113525,"{""themes"": null}",1.232426643371582,"{""themes"": null}",1.2315900325775146,"{""themes"": null}",1.2308118343353271,"{""themes"": null}",1.2345011234283447,"{""themes"": null}",1.2325189113616943,"{""themes"": null}",1.231255054473877,"{""themes"": null}",1.2274320125579834,"{""themes"": [""economy_and_labour""]}",1.6576519012451172,"{""themes"": null}",1.2284801006317139,"{""themes"": null}",1.23176908493042,"{""themes"": ""null""}",1.3162789344787598
"So there’s a conversation we’ll be having with the federal government about how they’re going to offset that so that New Brunswickers don’t feel it,” she said.",211,"{""themes"": null}",1.519228219985962,"{""themes"": null}",1.5172829627990723,"{""themes"": null}",1.5151538848876953,"{""themes"": null}",1.5173990726470947,"{""themes"": ""governments_and_governance""}",2.121427059173584,"{""themes"": null}",1.5182957649230957,"{""themes"": null}",1.5157558917999268,"{""themes"": null}",1.5128858089447021,"{""themes"": ""economy_and_labour""}",1.9473531246185303,"{""themes"": null}",1.5116877555847168,"{""themes"": null}",1.5150001049041748,"{""themes"": null}",1.5171761512756348
Selecting a non-politician as prime minister – Mr.,212,"{""themes"": null}",1.234316110610962,"{""themes"": null}",1.2312231063842773,"{""themes"": null}",1.231916904449463,"{""themes"": null}",1.2297163009643555,"{""themes"": ""governments_and_governance""}",1.8368949890136719,"{""themes"": null}",1.232330083847046,"{""themes"": null}",1.2316222190856934,"{""themes"": null}",1.2306571006774902,"{""themes"": null}",1.2356040477752686,"{""themes"": null}",1.2289841175079346,"{""themes"": ""international_affairs_and_defense""}",1.7457609176635742,"{""themes"": null}",1.2305562496185303
Ng said she was “disappointed” in her colleagues that their dissension did not remain in caucus.,213,"{""themes"": null}",1.2424640655517578,"{""themes"": null}",1.2370960712432861,"{""themes"": null}",1.2368922233581543,"{""themes"": null}",1.239361047744751,"{""themes"": [""governments_and_governance""]}",1.8428289890289307,"{""themes"": null}",1.2436280250549316,"{""themes"": null}",1.2379589080810547,"{""themes"": null}",1.2365081310272217,"{""themes"": null}",1.2414369583129883,"{""themes"": null}",1.2356560230255127,"{""themes"": null}",1.2364470958709717,"{""themes"": null}",1.2371251583099365
"“We did expect a cooler and somewhat snowier winter for B.C. a few months ago,” Doyle said.",214,"{""themes"": null}",1.2423970699310303,"{""themes"": null}",1.2382698059082031,"{""themes"": null}",1.2393529415130615,"{""themes"": null}",1.2394540309906006,"{""themes"": null}",1.2423768043518066,"{""themes"": null}",1.2420461177825928,"{""themes"": null}",1.2392079830169678,"{""themes"": null}",1.2368791103363037,"{""themes"": null}",1.237957239151001,"{""themes"": null}",1.233996868133545,"{""themes"": null}",1.2372260093688965,"{""themes"": ""environment_and_energy""}",1.4944570064544678
"Santos, in line with other municipal groups, has pushed for a doubling of that rate, and also asked that that the money be paid to the municipality where students live as opposed to where they are registered to study.",215,"{""themes"": null}",1.5218820571899414,"{""themes"": null}",1.5182909965515137,"{""themes"": null}",1.5211241245269775,"{""themes"": null}",1.5179688930511475,"{""themes"": [""governments_and_governance""]}",2.1260149478912354,"{""themes"": null}",1.5193049907684326,"{""themes"": null}",1.5185930728912354,"{""themes"": ""education""}",1.6003339290618896,"{""themes"": [""economy_and_labour""]}",1.9521028995513916,"{""themes"": null}",1.512624979019165,"{""themes"": null}",1.5157997608184814,"{""themes"": null}",1.5163488388061523
"Footage circulated on Palestinian media, which Reuters could not immediately verify, showed people rushing to the bomb site to help evacuate the casualties.",216,"{""themes"": null}",1.2467000484466553,"{""themes"": null}",1.2428491115570068,"{""themes"": ""law_and_crime""}",1.5852882862091064,"{""themes"": null}",1.2420191764831543,"{""themes"": null}",1.2446060180664062,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9312210083007812,"{""themes"": ""health_and_social_services""}",1.586993932723999,"{""themes"": null}",1.2448618412017822,"{""themes"": null}",1.2425501346588135,"{""themes"": null}",1.2412848472595215,"{""themes"": ""international_affairs_and_defense""}",1.752216100692749,"{""themes"": null}",1.2381958961486816
"Métis National Council (MNC) president Cassidy Caron said there has been more progress in the past nine years “than we ever have in our history for the Métis nation,” including the signing of its Canada-Métis Nation Accord and “innovative” co-developed legislation with child welfare.",217,"{""themes"": null}",1.8184289932250977,"{""themes"": ""culture_and_nationalism""}",2.2432198524475098,"{""themes"": [""law_and_crime""]}",2.154737949371338,"{""themes"": null}",1.811232089996338,"{""themes"": [""governments_and_governance""]}",2.4230411052703857,"{""themes"": ""rights_liberties_minorities_discrimination""}",2.504228115081787,"{""themes"": [""health_and_social_services""]}",2.155269145965576,"{""themes"": null}",1.8096652030944824,"{""themes"": null}",1.8129980564117432,"{""themes"": null}",1.81007719039917,"{""themes"": null}",1.8088710308074951,"{""themes"": null}",1.8072960376739502
"The sixth person who was missing in the water was located after a lengthy search and was found dead, Fort Lauderdale Fire Rescue said on X.",218,"{""themes"": null}",1.563627004623413,"{""themes"": null}",1.5136027336120605,"{""themes"": ""law_and_crime""}",1.8543589115142822,"{""themes"": null}",1.512526035308838,"{""themes"": null}",1.5177421569824219,"{""themes"": null}",1.516538143157959,"{""themes"": null}",1.5127391815185547,"{""themes"": null}",1.5139167308807373,"{""themes"": null}",1.511502981185913,"{""themes"": null}",1.5128920078277588,"{""themes"": null}",1.5099987983703613,"{""themes"": null}",1.5117418766021729
"This circadian rhythm regulates a person’s sleep cycle, telling them when to sleep and wake up.",219,"{""themes"": null}",1.254281997680664,"{""themes"": null}",1.2356908321380615,"{""themes"": null}",1.2392182350158691,"{""themes"": null}",1.2369608879089355,"{""themes"": null}",1.2401988506317139,"{""themes"": null}",1.241051197052002,"{""themes"": ""health_and_social_services""}",1.5781419277191162,"{""themes"": null}",1.2381417751312256,"{""themes"": null}",1.238055944442749,"{""themes"": null}",1.2331390380859375,"{""themes"": null}",1.2369139194488525,"{""themes"": null}",1.2378311157226562
"While its close relatives are free-living fish that live on shallow sea floors less than 10 metres deep, the new species, Bathygobius mero, makes its home in a large barrel sponge in deeper waters, between nine and 30 metres below the surface.",220,"{""themes"": null}",1.5728991031646729,"{""themes"": null}",1.530014991760254,"{""themes"": null}",1.5252230167388916,"{""themes"": null}",1.527467966079712,"{""themes"": null}",1.529728889465332,"{""themes"": null}",1.5325040817260742,"{""themes"": null}",1.524420976638794,"{""themes"": null}",1.5253238677978516,"{""themes"": null}",1.527583122253418,"{""themes"": null}",1.5233488082885742,"{""themes"": null}",1.5240561962127686,"{""themes"": null}",1.5268852710723877
Montreal’s dockworkers ended a 72-hour strike on Thursday.,221,"{""themes"": null}",1.2576589584350586,"{""themes"": null}",1.233025074005127,"{""themes"": null}",1.2331249713897705,"{""themes"": null}",1.2329399585723877,"{""themes"": null}",1.2364420890808105,"{""themes"": null}",1.2327978610992432,"{""themes"": null}",1.2334110736846924,"{""themes"": null}",1.2316029071807861,"{""themes"": ""economy_and_labour""}",1.6620957851409912,"{""themes"": null}",1.2268106937408447,"{""themes"": null}",1.2321321964263916,"{""themes"": null}",1.2320809364318848
"In true #Swiftie spirit, we accept your generous gift.",222,"{""themes"": null}",1.2556397914886475,"{""themes"": ""culture_and_nationalism""}",1.6607778072357178,"{""themes"": null}",1.2312026023864746,"{""themes"": null}",1.2293949127197266,"{""themes"": null}",1.2351810932159424,"{""themes"": null}",1.2303962707519531,"{""themes"": null}",1.2321670055389404,"{""themes"": null}",1.2305011749267578,"{""themes"": null}",1.2319989204406738,"{""themes"": null}",1.2264339923858643,"{""themes"": null}",1.2305350303649902,"{""themes"": null}",1.2311692237854004
