body,body_id_for_llm,public_lands_and_agriculture,public_lands_and_agriculture_inference_time,culture_and_nationalism,culture_and_nationalism_inference_time,law_and_crime,law_and_crime_inference_time,immigration,immigration_inference_time,governments_and_governance,governments_and_governance_inference_time,rights_liberties_minorities_discrimination,rights_liberties_minorities_discrimination_inference_time,health_and_social_services,health_and_social_services_inference_time,education,education_inference_time,economy_and_labour,economy_and_labour_inference_time,technology,technology_inference_time,international_affairs_and_defense,international_affairs_and_defense_inference_time,environment_and_energy,environment_and_energy_inference_time
"The tariffs carry both political and economic risks for Trump, who is just two weeks into his second term.",201,"{""themes"": [null]}",1.2246060371398926,"{""themes"": [""null""]}",1.2202789783477783,"{""themes"": [""null""]}",1.2257840633392334,"{""themes"": null}",1.124526023864746,"{""themes"": [""governments_and_governance""]}",1.5220351219177246,"{""themes"": null}",1.129866600036621,"{""themes"": [null]}",1.2260849475860596,"{""themes"": [""null""]}",1.2242069244384766,"{""themes"": [""economy_and_labour""]}",1.5164520740509033,"{""themes"": [""null""]}",1.2232978343963623,"{""themes"": [""international_affairs_and_defense""]}",1.6613361835479736,"{""themes"": [null]}",1.2226479053497314
"Indeed, one of those MPs seeking a leadership change said part of the problem is that there is almost no one seeking a revolt who will say so when the TV cameras are pointed at them.",202,"{""themes"": null}",1.1966030597686768,"{""themes"": null}",1.1961472034454346,"{""themes"": [""null""]}",1.2930521965026855,"{""themes"": null}",1.1926181316375732,"{""themes"": [""governments_and_governance""]}",1.5863170623779297,"{""themes"": null}",1.19520902633667,"{""themes"": null}",1.19527006149292,"{""themes"": [null]}",1.2919797897338867,"{""themes"": null}",1.1988790035247803,"{""themes"": [""null""]}",1.2894830703735352,"{""themes"": [""null""]}",1.2951018810272217,"{""themes"": null}",1.1941969394683838
"The list is heavy on bridges and highways, but includes commitments to transit and commuter rail in the Fraser Valley.",203,"{""themes"": [""public_lands_and_agriculture""]}",1.623723030090332,"{""themes"": [""null""]}",1.2303199768066406,"{""themes"": [""null""]}",1.2319669723510742,"{""themes"": null}",1.1357171535491943,"{""themes"": [""governments_and_governance""]}",1.5252270698547363,"{""themes"": [""null""]}",1.2343881130218506,"{""themes"": null}",1.1329705715179443,"{""themes"": [""null""]}",1.2317609786987305,"{""themes"": [""economy_and_labour""]}",1.5246846675872803,"{""themes"": [""null""]}",1.2286529541015625,"{""themes"": [""null""]}",1.2327988147735596,"{""themes"": [""null""]}",1.2317519187927246
More cheers when the debate moderator called out Trump’s false claim that some states legalize the killing of babies after birth.,204,"{""themes"": null}",1.134577751159668,"{""themes"": null}",1.1325321197509766,"{""themes"": [""law_and_crime""]}",1.4727020263671875,"{""themes"": null}",1.131101131439209,"{""themes"": [""governments_and_governance""]}",1.5266351699829102,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.8637659549713135,"{""themes"": [""health_and_social_services""]}",1.5225911140441895,"{""themes"": null}",1.1320409774780273,"{""themes"": null}",1.134282112121582,"{""themes"": [""null""]}",1.2302460670471191,"{""themes"": [""null""]}",1.2301268577575684,"{""themes"": null}",1.1357040405273438
"Later in the morning, a man walking his dog in the Olympic Village area called 911 to report that an individual “behaving erratically” had approached him and was yelling at him.",205,"{""themes"": null}",1.1984479427337646,"{""themes"": [null]}",1.2941060066223145,"{""themes"": [""law_and_crime""]}",1.535593032836914,"{""themes"": null}",1.1955020427703857,"{""themes"": [null]}",1.2981998920440674,"{""themes"": [""null""]}",1.2924940586090088,"{""themes"": [""health_and_social_services""]}",1.5856871604919434,"{""themes"": [null]}",1.2936091423034668,"{""themes"": null}",1.2006688117980957,"{""themes"": [null]}",1.2911932468414307,"{""themes"": [null]}",1.293625831604004,"{""themes"": null}",1.1982147693634033
"“The city is implementing a plan which will give better and safer access to people who are seniors, or who have mobility limitations, than they had before the High Park Movement Strategy was implemented,” said Perks.",206,"{""themes"": null}",1.2002639770507812,"{""themes"": [""null""]}",1.294213056564331,"{""themes"": [""null""]}",1.2959020137786865,"{""themes"": [""null""]}",1.2928688526153564,"{""themes"": [""governments_and_governance""]}",1.5918948650360107,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9280180931091309,"{""themes"": [""health_and_social_services""]}",1.5860459804534912,"{""themes"": [""null""]}",1.2934958934783936,"{""themes"": [""economy_and_labour""]}",1.5915861129760742,"{""themes"": [""null""]}",1.2916929721832275,"{""themes"": [null]}",1.2960259914398193,"{""themes"": [""null""]}",1.2955608367919922
"More than four million passengers boarded Via trains in 2023, a 25 per cent bump from the previous year.",207,"{""themes"": null}",1.1376609802246094,"{""themes"": null}",1.134805679321289,"{""themes"": null}",1.139197826385498,"{""themes"": null}",1.1367192268371582,"{""themes"": null}",1.1368677616119385,"{""themes"": null}",1.1384670734405518,"{""themes"": null}",1.134270191192627,"{""themes"": null}",1.1343300342559814,"{""themes"": [""economy_and_labour""]}",1.526352882385254,"{""themes"": [""null""]}",1.2315669059753418,"{""themes"": [null]}",1.2327260971069336,"{""themes"": null}",1.136949062347412
Gaudreau’s impact on the community during his time with the Flames.,208,"{""themes"": [null]}",1.2193028926849365,"{""themes"": [""culture_and_nationalism""]}",1.5563530921936035,"{""themes"": [null]}",1.2168700695037842,"{""themes"": [null]}",1.2154209613800049,"{""themes"": [null]}",1.2180709838867188,"{""themes"": null}",1.1220448017120361,"{""themes"": [""null""]}",1.2186241149902344,"{""themes"": [""null""]}",1.217799186706543,"{""themes"": null}",1.1236300468444824,"{""themes"": [null]}",1.2173480987548828,"{""themes"": [null]}",1.2189321517944336,"{""themes"": [null]}",1.2179789543151855
"“It’s largely due to the fact that we haven’t seen inventory build up with single-family homes, so the uptick in demand has created tighter market conditions because there’s less choice,” he said.",209,"{""themes"": null}",1.2080299854278564,"{""themes"": [""null""]}",1.2970387935638428,"{""themes"": [""null""]}",1.3012480735778809,"{""themes"": [""null""]}",1.2976348400115967,"{""themes"": [""null""]}",1.3033409118652344,"{""themes"": null}",1.2022972106933594,"{""themes"": null}",1.204176902770996,"{""themes"": [""null""]}",1.2960491180419922,"{""themes"": [""economy_and_labour""]}",1.5929830074310303,"{""themes"": [""null""]}",1.296922206878662,"{""themes"": [null]}",1.299644947052002,"{""themes"": null}",1.2027459144592285
“Large retailers can switch to local food sooner because of it.”,210,"{""themes"": [""public_lands_and_agriculture""]}",1.5941798686981201,"{""themes"": [""culture_and_nationalism""]}",1.5405466556549072,"{""themes"": null}",1.1032631397247314,"{""themes"": null}",1.1048171520233154,"{""themes"": [""null""]}",1.198065996170044,"{""themes"": null}",1.1033639907836914,"{""themes"": null}",1.1004059314727783,"{""themes"": [""null""]}",1.1989989280700684,"{""themes"": [""economy_and_labour""]}",1.490103006362915,"{""themes"": [""technology""]}",1.2455320358276367,"{""themes"": [""null""]}",1.2029461860656738,"{""themes"": [""environment_and_energy""]}",1.394603967666626
"So there’s a conversation we’ll be having with the federal government about how they’re going to offset that so that New Brunswickers don’t feel it,” she said.",211,"{""themes"": [""null""]}",1.2912631034851074,"{""themes"": [null]}",1.290008783340454,"{""themes"": [""null""]}",1.293121099472046,"{""themes"": [""null""]}",1.2884082794189453,"{""themes"": [""governments_and_governance""]}",1.5829999446868896,"{""themes"": [""null""]}",1.2921688556671143,"{""themes"": [""health_and_social_services""]}",1.5796711444854736,"{""themes"": [""null""]}",1.287383794784546,"{""themes"": [""economy_and_labour""]}",1.5833590030670166,"{""themes"": [""null""]}",1.2868890762329102,"{""themes"": [""null""]}",1.2925782203674316,"{""themes"": [""null""]}",1.2905678749084473
Selecting a non-politician as prime minister – Mr.,212,"{""themes"": [null]}",1.1844439506530762,"{""themes"": [""culture_and_nationalism""]}",1.5283126831054688,"{""themes"": [""null""]}",1.1902728080749512,"{""themes"": [""null""]}",1.1791298389434814,"{""themes"": [""governments_and_governance""]}",1.4801061153411865,"{""themes"": null}",1.0935719013214111,"{""themes"": [null]}",1.1841342449188232,"{""themes"": [""null""]}",1.1807620525360107,"{""themes"": null}",1.0869791507720947,"{""themes"": [""null""]}",1.179253101348877,"{""themes"": [""null""]}",1.1805870532989502,"{""themes"": [null]}",1.1807861328125
Ng said she was “disappointed” in her colleagues that their dissension did not remain in caucus.,213,"{""themes"": null}",1.1380019187927246,"{""themes"": null}",1.1340737342834473,"{""themes"": [""null""]}",1.2310900688171387,"{""themes"": null}",1.1318557262420654,"{""themes"": [""governments_and_governance""]}",1.523237943649292,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.8625569343566895,"{""themes"": null}",1.132504940032959,"{""themes"": [null]}",1.2291841506958008,"{""themes"": null}",1.1325902938842773,"{""themes"": [null]}",1.2305538654327393,"{""themes"": [null]}",1.2301630973815918,"{""themes"": null}",1.1346678733825684
"“We did expect a cooler and somewhat snowier winter for B.C. a few months ago,” Doyle said.",214,"{""themes"": null}",1.1348187923431396,"{""themes"": [null]}",1.2325358390808105,"{""themes"": null}",1.1357591152191162,"{""themes"": null}",1.1319947242736816,"{""themes"": [null]}",1.2324447631835938,"{""themes"": null}",1.1326029300689697,"{""themes"": null}",1.1361520290374756,"{""themes"": null}",1.1350579261779785,"{""themes"": null}",1.1319811344146729,"{""themes"": [""null""]}",1.2261202335357666,"{""themes"": [null]}",1.232422113418579,"{""themes"": [""environment_and_energy""]}",1.422213077545166
"Santos, in line with other municipal groups, has pushed for a doubling of that rate, and also asked that that the money be paid to the municipality where students live as opposed to where they are registered to study.",215,"{""themes"": null}",1.2020800113677979,"{""themes"": [""null""]}",1.2951688766479492,"{""themes"": [""null""]}",1.301199197769165,"{""themes"": null}",1.1980419158935547,"{""themes"": [""governments_and_governance""]}",1.5910847187042236,"{""themes"": [""null""]}",1.2985539436340332,"{""themes"": [""health_and_social_services""]}",1.5868868827819824,"{""themes"": [""null""]}",1.296872854232788,"{""themes"": null}",1.2006840705871582,"{""themes"": [""null""]}",1.2940139770507812,"{""themes"": [""null""]}",1.2977092266082764,"{""themes"": [""null""]}",1.2984838485717773
"Footage circulated on Palestinian media, which Reuters could not immediately verify, showed people rushing to the bomb site to help evacuate the casualties.",216,"{""themes"": null}",1.1870520114898682,"{""themes"": null}",1.1858148574829102,"{""themes"": [""law_and_crime""]}",1.5254602432250977,"{""themes"": null}",1.1859979629516602,"{""themes"": null}",1.1877682209014893,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9163529872894287,"{""themes"": [""health_and_social_services""]}",1.5723798274993896,"{""themes"": [null]}",1.2800159454345703,"{""themes"": null}",1.187870979309082,"{""themes"": [""null""]}",1.2783269882202148,"{""themes"": [""null""]}",1.2818639278411865,"{""themes"": null}",1.1879029273986816
"Métis National Council (MNC) president Cassidy Caron said there has been more progress in the past nine years “than we ever have in our history for the Métis nation,” including the signing of its Canada-Métis Nation Accord and “innovative” co-developed legislation with child welfare.",217,"{""themes"": null}",1.2712929248809814,"{""themes"": [""culture_and_nationalism""]}",1.7060749530792236,"{""themes"": null}",1.2727019786834717,"{""themes"": null}",1.2684369087219238,"{""themes"": [""governments_and_governance""]}",1.6620569229125977,"{""themes"": [""rights_liberties_minorities_discrimination""]}",2.0058135986328125,"{""themes"": [""health_and_social_services""]}",1.664444923400879,"{""themes"": [""education""]}",1.41499924659729,"{""themes"": null}",1.2699918746948242,"{""themes"": [""null""]}",1.367969036102295,"{""themes"": null}",1.271353006362915,"{""themes"": null}",1.2705919742584229
"The sixth person who was missing in the water was located after a lengthy search and was found dead, Fort Lauderdale Fire Rescue said on X.",218,"{""themes"": null}",1.1911671161651611,"{""themes"": null}",1.1877670288085938,"{""themes"": [""law_and_crime""]}",1.5293428897857666,"{""themes"": null}",1.187333106994629,"{""themes"": [null]}",1.2867090702056885,"{""themes"": null}",1.1915390491485596,"{""themes"": null}",1.1897509098052979,"{""themes"": [null]}",1.285806655883789,"{""themes"": null}",1.1859309673309326,"{""themes"": [""null""]}",1.2831120491027832,"{""themes"": [""null""]}",1.2856059074401855,"{""themes"": [null]}",1.2882230281829834
"This circadian rhythm regulates a person’s sleep cycle, telling them when to sleep and wake up.",219,"{""themes"": null}",1.1302368640899658,"{""themes"": null}",1.1257412433624268,"{""themes"": [""null""]}",1.225273847579956,"{""themes"": null}",1.128929615020752,"{""themes"": null}",1.130096197128296,"{""themes"": null}",1.1280791759490967,"{""themes"": [""health_and_social_services""]}",1.5189628601074219,"{""themes"": [""education""]}",1.276412010192871,"{""themes"": null}",1.1290409564971924,"{""themes"": [""technology""]}",1.272049903869629,"{""themes"": [""null""]}",1.2244839668273926,"{""themes"": [""null""]}",1.2245891094207764
"While its close relatives are free-living fish that live on shallow sea floors less than 10 metres deep, the new species, Bathygobius mero, makes its home in a large barrel sponge in deeper waters, between nine and 30 metres below the surface.",220,"{""themes"": null}",1.2271978855133057,"{""themes"": null}",1.222688913345337,"{""themes"": null}",1.2250747680664062,"{""themes"": null}",1.2243261337280273,"{""themes"": null}",1.226095199584961,"{""themes"": null}",1.2246320247650146,"{""themes"": null}",1.2238860130310059,"{""themes"": [""null""]}",1.3201580047607422,"{""themes"": null}",1.222949743270874,"{""themes"": [""null""]}",1.3193306922912598,"{""themes"": null}",1.2221801280975342,"{""themes"": null}",1.2231390476226807
Montreal’s dockworkers ended a 72-hour strike on Thursday.,221,"{""themes"": [null]}",1.2121362686157227,"{""themes"": [null]}",1.2185289859771729,"{""themes"": [""law_and_crime""]}",1.4527227878570557,"{""themes"": [""null""]}",1.213947057723999,"{""themes"": [""null""]}",1.2152199745178223,"{""themes"": [""null""]}",1.2195298671722412,"{""themes"": [null]}",1.214143991470337,"{""themes"": [null]}",1.2127487659454346,"{""themes"": [""economy_and_labour""]}",1.509364128112793,"{""themes"": [""null""]}",1.2141151428222656,"{""themes"": [""null""]}",1.2145240306854248,"{""themes"": [null]}",1.2145609855651855
